Genome	EHI00077	EHI00107	EHI00529	EHI00435	EHI00182	EHI00080	EHI00451	EHI00484	EHI00493	EHI00512	EHI00538	EHI00176	EHI00524	EHI00527	EHI00126	EHI00177	EHI00070	EHI00133	EHI00102	EHI00438	EHI00097	EHI00117	EHI00525	EHI00112	EHI00124	EHI00134	EHI00111	EHI00181	EHI00472	EHI00113	EHI00480	EHI00129	EHI00069	EHI00085	EHI00103	EHI00104	EHI00518	EHI00499	EHI00464	EHI00422	EHI00470	EHI00507	EHI00462	EHI00108	EHI00456	EHI00541	EHI00441	EHI00537	EHI00121	EHI00088	EHI00125	EHI00467	EHI00547	EHI00504	EHI00178	EHI00433	EHI00473	EHI00426	EHI00130	EHI00138	EHI00110	EHI00490	EHI00569	EHI00095	EHI00496	EHI00568	EHI00089	EHI00137	EHI00428	EHI00131	EHI00139	EHI00119	EHI00180	EHI00465	EHI00092	EHI00114	EHI00076	EHI00514	EHI00073	EHI00098	EHI00506	EHI00567	EHI00483	EHI00122	EHI00458	EHI00074	EHI00566	EHI00481	EHI00086	EHI00100	EHI00116	EHI00093	EHI00479	EHI00128	EHI00105	EHI00081	EHI00075	EHI00536	EHI00115	EHI00477	EHI00106	EHI00120	EHI00091	EHI00079	EHI00072	EHI00179	EHI00101	EHI00488	EHI00118
EHA01485_bin.88	0.000105179	8.921461e-05	0.028451009	0	0.000143682	0.000140865	0.000141804	0.00016716	0.000391605	0	0.00033432	0.000139926	0.17065816	0.000238532	0.000170916	0.00016716	0.000140865	7.60672e-05	0.000485515	0.000232897	0.000154013	0.00028173	0.000192516	0.000301451	0.00038691	0.000154013	0	0	5.9163372e-05	0.000185003	0.21867628	0	0.000296756	0.002111099	8.827551e-05	0.000139926	0.000140865	0.000233836	0.000293	0	0.000479881	0.8374557	0.003533838	0	0.00216275	0.000186881	0.000294878	0.000165282	0	0.000217871	0.000115509	0.001081845	0.3760161	0.000301451	0.000933467	0.00034465	0.000193455	0.000415083	0.000140865	0	0.000453586	0.057825156	0.000337137	0.000308025	0.22202887	0.99995494	0.9603934	0.67279744	0.000377519	0	0	0.000279852	0.000159647	0.000175612	0	0.002726211	0.000288304	0.000311782	0.000256375	0.000151195	0.007832103	0.000980422	0.000364371	0.000140865	0.7007695	0.000302391	0.000531531	0.22161286	0	0.000140865	0.000140865	0.000157769	0.000301451	0	0.000140865	0.000158708	0.000322112	0	0	0.26622766	0.00035498	0.00015683	0.000140865	0.001109079	0.000323051	0	0.000164343	0.99933136	0.000411326
EHA01485_bin.89	0.14300114	0.13629763	0.10233111	0.001487095	0	0.12047623	0.18541355	0.51122606	0.10180272	0.067294575	0.43309808	0.036801677	0.32669505	0.46481577	0.023531193	0.025876038	0.10563673	0	0.000837474	0.38174322	0.10239152	0.13408394	0.36324558	0.26361516	0.05582152	0.026000997	0.03442911	0.095490634	0.19990923	0.2683905	0.07840807	0.20900144	0.054593444	0.009467095	0.055248447	0.15867811	0.19061467	0.012960983	0.1252073	0.02047756	0.20072684	0.16369799	0.05058896	0.076997526	0.05221591	0.10610967	0.22628675	0.58970034	0.15473321	0.27709004	0.07292518	0.21376643	0.1813019	0.200894	0.10669019	0.36881825	0.27036005	0.017820317	0.10535247	0.11329482	5.6272944e-05	0.22883435	0.12158473	0.023555607	0.3129057	0.9519926	0.020971188	0.04927565	0.11455102	0.06614264	0.02012999	0.06033618	0.18680425	0.008431839	0.024595829	0.059839655	0.09853889	0.033711217	0.037947413	0.1177292	0.054796606	0.07188248	0.2444687	0.10438548	0.35380164	0.4474874	0.069570325	0.17822634	0.02825688	0.21715356	0.038434833	0.03947795	0.26178917	0.06374607	0.04153357	0.068906635	0.17409939	0.33148238	0.033947896	0.19021331	0.011454854	0.14509068	0.020240467	0.014894952	0.17815807	0.15064266	0.12221573	0.33969328	0.1577161
EHA01485_bin.9	0.51235867	0.011447952	0.000559216	0.03122515	0	0.4228374	0.6170765	0.000100167	0.00054754	0.000255642	0.082612194	0.001561503	0	0.000113072	0	0.039936017	0.002008262	0	0	0.014827829	0.002002731	0.000105083	0.006007578	0.40886068	9.156395e-05	0.046999346	0.10773082	0.12986103	0.015085929	0	9.156395e-05	0.00041849	0.000112458	0	0.20634827	0.102346376	0	0.006110818	0	0.002608651	0.000215083	0.002086921	0.5805105	0.001139326	0.9854899	0	0.42466193	0.013478336	0.002818203	0.10743585	9.2178474e-05	0.00438831	8.910586e-05	0.02346741	0.26793948	0.004240824	0.57104933	0.001824519	0.002940493	0.036798876	0	0.5626107	9.2792994e-05	0.27098075	0.000408043	0.76190424	0.000758322	0	0.20611352	9.156395e-05	0	0.026148574	0.41791138	0.00231368	0.03165593	0	0	0.005899422	0.33769584	0.400623	0.053353515	0.000347206	0.7593361	0.003239766	0.01961988	0.003320269	0.012434262	0.35428795	0.00146871	0.000764467	0	0.2084819	0.5272105	0.41499117	0.30407774	0	0.011452253	0.29178172	0.000791506	0.55848294	0.43204296	0.009793655	0.005241268	0.005037861	0	0.5661424	0.005869925	0.014426545	0.38254312
EHA01485_bin.90	0.22350214	0.15436506	0.29157665	0.009959568	0	0.37848634	0.43170887	0.6192593	0.33641252	0.2740965	0.09978261	0.17219701	0.35361972	0.46783268	0.26049396	0.16279921	0.18851079	0.000538364	0.008768772	0.3177063	0.2724036	0.3072057	0.15915892	0.16365835	0.17644228	0.26409602	0.09525251	0.28776163	0.48713234	0.32412344	0.38751063	0.24290599	0.45595175	0.011719389	0.22205618	0.10078714	0.29427278	0.07543129	0.4856132	0.09620264	0.37768522	0.38040736	0.37302786	0.16100775	0.79098487	0.006347288	0.3173446	0.4708225	0.17842825	0.17213042	0.50926495	0.1909026	0.1849483	0.3529307	0.2553497	0.32666954	0.3558312	0.36964703	0.13905022	0.36845952	0.000113739	0.33154714	0.36959657	0.27460286	0.38499483	0.4903065	0.07391543	0.1685	0.30161732	0.13839678	0.25978914	0.31910476	0.10429689	0.18836804	0.018435916	0.25368482	0.25826702	0.33926326	0.33024326	0.3130911	0.6569659	0.39597082	0.542025	0.25394756	0.22734915	0.3954275	0.58050436	0.24340941	0.196729	0.30170965	0.23788467	0.14009991	0.43039513	0.17683855	0.5516473	0.2919225	0.12079397	0.77278304	0.36763993	0.24898823	0.12628542	0.2747288	0.25226092	0.07424807	0.18943422	0.16589522	0.003801186	0.29322737	0.26943418
EHA01485_bin.91	0.015728243	0.060814988	0.10314538	0.097337104	0	0.12072524	0.01583522	0.003220503	0.008216879	0.005652089	0.06376436	0.004887632	0.023028009	0.027157374	0.014747769	0.32802063	0.03164981	8.841058e-05	0.07614921	0.106430426	0.07621198	0.16764355	0.03780142	0.16423562	0.007818148	0.10923392	0.017738404	0.21540737	0.025840644	0.18954699	0.023619477	0.06733674	0.005728416	0.19335158	0.07497866	0.06963571	0.29280522	0.10429236	0.050793648	0.12428258	0.11658261	0.021914626	0.18260263	0.15512255	0.060893968	0.3126148	0.3872127	0.21057485	0.108370155	0.009611703	0.024773235	0.14031407	0.11690885	0.10952008	0.002949082	0.05970838	0.043823946	0.97072816	0.016097505	0.008214816	0	0.01163778	0.059496786	0.041394424	0.25326213	0.12324229	0.045820553	0.19570507	0.1855797	0.033498473	0.020662436	0.02808362	0.31445965	0.08164393	0.018783713	0.06823352	0.09537233	0.1722801	0.10206618	0.027151773	0.73655856	0.015391988	0.08824378	0.22756295	0.22702746	0.07843345	0.029371468	0.35118303	0.15697622	0.2500431	0.14404176	0.11825888	0.17711498	0.018162185	0.048240643	0.0095952	0.037841793	0.06907725	0.21689002	0.050100215	0.037717134	0.13981721	0.040774666	0.07381635	0.17219935	0.013037614	0.066979565	0.05478244	0.102769345
EHA01485_bin.92	0.009427714	0.008601371	0.18758443	0.000106476	0	0.033501104	0.08655568	0.71704423	0.013471139	0.020406598	0.090504535	0.013529005	0.056799736	0.052176647	0.008568305	0.025368292	0.02280825	3.8688315e-05	0.001236373	0.11610297	0.16688122	0.3479561	0.011471911	0.010405173	0.047128648	0.18840052	0.024185818	0.36578378	0.052989103	0.051695853	0.2792023	0.12307282	0.14952637	0.000570405	0.005769188	0.019174192	0.068486914	0.06705975	0.39924785	0.024128942	0.089224845	0.12131068	0.91546935	0.02489345	0.9286323	0.0919446	0.024393478	0.045299385	0.03268501	0.5017865	0.02244319	0.58026814	0.06485054	0.010359209	0.011510931	0.36671594	0.026690308	0.581285	0.34564206	0.03057931	0	0.1301078	0.55970484	0.003037198	0.048589546	0.045224324	0.018830627	0.057891935	0.12199351	0.005321462	0.107653044	0.03842477	0.029147511	0.040753674	0.03366115	0.000702342	0.32320946	0.10517931	0.3154774	0.008286905	0.5480755	0.022441868	0.085358985	0.34508026	0.07333684	0.034751035	0.64905167	0.0532252	0.005466295	0.038729317	0.018004946	0.007643422	0.082872026	0.018270474	0.21697201	0.049567666	0.16415882	0.07460562	0.05146174	0.057709076	0.003815594	0.021602297	0.064786725	0.007117989	0.15240319	0.042102143	0.043243617	0.39132568	0.021137707
EHA01485_bin.94	0.000223401	0	0.62203926	0	0	0.16258103	0.6335988	0.0009502	0.000165317	0	0.000338081	0	0.002097738	0.000216699	0	0.015721492	0	0	0	0	0.000834031	0.000251699	0.000384995	0.0006218	0	0	0	0	0	0.000589779	0.028426325	0.001751466	0	8.191381e-05	0	0.73694724	0	0	0.00027106	0	0.788258	0.000288932	0.000153402	4.765894e-05	0	0	0	0.000600205	0.000219678	0.001079028	0.21639691	0.000405846	0.000223401	0.00021521	0.6926594	0.000633715	0.000276273	0.8544198	0	0.000177976	0	0.000412548	0	0	0.001239877	0.5948037	0.00029489	0	0.000562227	0.000877967	0	0.000105743	0	0	0	0.000223401	0	0	0	0.3895314	0.005031742	0	0.000775202	0	0.000670204	0.000480313	0.00196891	0.34362766	0	0.000111701	0	0	0.000163083	0	0.000201806	0.000372335	0.18435818	0.000217444	0.000861584	0.14144652	0	0.000656055	0.12930094	0	0.24487685	0.000358187	0	0.000111701	0.001639021
EHA01485_bin.95	0.012039058	0.0570557	0.017849639	0	0	0.034173656	0.057778567	0.013738292	0.0568022	0.038652964	0.13602783	0	0.15989931	0.19850771	0.005088484	0.025729721	0.02912819	0	0	0.00962848	0.02787681	0.000393313	0.07219056	0.056314398	0.104379214	0.22530521	0	0.02263853	0.15212446	0.004839591	0.031097058	0.028714135	0.037010577	0.04338962	0.000230457	0.10428549	0.12749402	0.006071766	0.13409045	0.028386887	0.066827066	0.000866517	0.15347725	0.034635335	0.057680238	0	0.24643964	0.050855648	0.059374094	0.023587244	0.06164102	0.087097265	0.041858617	0.07375766	0.040797748	0.050007567	0.21091627	0.27561238	0.049850855	0.000145188	0.000192047	0.26934165	0.2695291	0.25560567	0.051944938	0.693455	0.021927955	0.07037456	0.015472863	0.019420587	0.03500791	0.022856696	0.08788159	0.005665394	0.000230457	0.06705752	0.04587471	0.000622233	0.001862858	0.020027455	0.13267238	0.07696255	0.06375354	0.000139042	0.026017025	0.06464771	0.25987756	0.011634991	0.02423713	0.000265025	0	0.02440306	0.08488258	0.013473267	0.031196922	0	0.2305535	0.26492688	0.001839044	0.013126814	0.02249795	0.000230457	0.15646628	0.03465377	0.043454148	0.017520087	0.000115228	0.020124247	0.022251362
EHA01485_bin.98	0.023985349	0.32615548	0.091986075	9.677907e-05	2.783612e-05	0.12070842	0.10984295	0.17432371	0.124095045	0.12943698	0.045059234	0.259264	0.002889778	0.09576823	0.05407134	0.03817821	0.0683626	0.000442141	0.024679633	0.10908393	0.03869868	0.03133182	0.15892158	0.059835684	0.16821918	0.32282066	0.097455226	0.10645244	0.027107202	0.07160842	0.12169434	0.115892775	0.11044531	0.003225753	0.236988	0.025632858	0.041073814	0.082685575	0.1577515	0.048382737	0.1754323	0.011386592	0.14203024	0.04039895	0.2489915	0.008153718	0.18774007	0.023414709	0.078279376	0.005995447	0.057544705	0.2663525	0.12286054	0.5757144	0.0498341	0.013365869	0.121436045	0.6834237	0.010458613	0.05308057	0.000181258	0.27481404	0.08349833	0.040012483	0.07178806	0.767459	0.003009214	0.001524837	0.03448054	0.023597261	0.14323367	0.10024531	0.021556485	0.003067152	0.002726645	0.006754467	0.18560413	0.04278088	0.06577805	0.114824966	0.010788762	0.16276816	0.04162924	0.19453694	0.21284145	0.11172124	0.21337357	0.32953987	0.002302954	0.10125712	0.005177842	0.091225766	0.7554642	0.07834217	0.03381862	0.05250022	0.09604109	0.041917313	0.023020795	0.24290997	0.03318001	0.054148052	0.053120703	0.040017337	0.07528246	0.0693456	0.032962173	0.016115818	0.051347286
EHA01485_bin.99	0.01001676	0.880704	0.87973464	0.014361979	0	0.69647163	0.49984276	0.011545384	0.18618	0.61424226	0.7165719	0.0039339	0.88000727	0.002447142	0.001647514	0.9703639	0.8538161	0.000962621	0.000998097	0.001794209	0.00126368	0.653176	0.24542084	0.003050538	0.3138363	0.8959033	0.3260327	0.038554072	0.82851213	0.002216714	0.9398678	0.07850031	0.002204889	0.005313274	0.89426506	0.3704929	0.3680592	0.689382	0.002246117	0.7641479	0.882131	0.002555485	0.5829021	0.3705092	0.19064379	0.001901593	0.002759387	0.8523846	0.8404592	0.31453365	0.349096	0.6960929	0.49448186	0.2789234	0.21172877	0.622826	0.8636986	0.65670276	0.93594414	0.001683309	0.000417711	0.89489436	0.8635727	0.09893939	0.007468625	0.99683374	0.001242267	0.001141914	0.012444726	0.001708557	0.85190237	0.8866961	0.001202318	0.003206501	0.001005128	0.8615583	0.21395603	0.001332074	0.44136032	0.8562674	0.15621568	0.010226094	0.6752572	0.002307799	0.023457665	0.89381987	0.87709445	0.004803519	0.011018052	0.001423478	0.001558667	0.713158	0.020087851	0.002317706	0.002006101	0.001474613	0.22692841	0.12644793	0.00124003	0.87980145	0.031466085	0.002287984	0.14655016	0.001876984	0.82419634	0.8859674	0.001787497	0.16765496	0.001970306
EHA01490_bin.1	0.12629564	0.075356565	0.010414797	0.10003137	0	0.07914407	0.09365299	0.000786016	0.08897011	0.035114758	0.058536895	0.15395415	0.008006092	0.37716895	0.15899834	0.028631382	0.10257359	0	0.00099032	0.09096283	0.003686526	0.014630366	0.06019783	0.037899192	0.09184144	0.18420789	0.14855336	0.21683443	0.035277463	0.00815303	0.09819834	0.15052527	0.002128584	0.00102957	0.029150361	0.26529032	0.01448108	0.06734477	0.06310069	0.51649004	0.082383744	0.51536924	0.03540863	0.014025507	0.08943944	0.002584158	0.47167575	0.013485393	0.06984909	0.001973595	0.43491215	0.16384996	0.118944734	0.09454167	0.1569298	0.008428454	0.07290425	0.03894151	0.032046847	0.11694765	0	0.81812936	0.04683153	0.06786442	0.38938996	0.05609196	0.010721085	0.000235838	0.13340199	0.09485467	0.102047235	0.16394357	0.002643537	0.000991326	0.047578294	0.13436984	0.002616028	0.058672093	0.03590983	0.007945707	0.050474446	0.18302803	0.002261767	0.18208937	0.09133588	0.06664061	0.36440852	0.22177462	0.110114716	0.005492384	0.00143952	0.038477886	0.07937488	0.15184905	0.017083354	0.009969623	0.039402116	0.009191323	0.004148474	0.45024934	0.15648061	0.109017715	0.12417981	0.06315369	0.072845206	0.00879345	0.024047127	0.076957114	0.2439535
EHA01490_bin.101	0.6730131	0.07351979	0.15497404	0.030003596	0	0.835679	0.6831083	0.09536544	0.38807967	0.34492198	0.12651876	0.7766112	0.006619989	0.011455523	0.87268716	0.02507572	0.43386918	5.483463e-05	0.046505455	0.84667	0.6542969	0.040783513	0.85491794	0.74901336	0.827094	0.75482637	0.010489451	0.8399923	0.037128735	0.013409654	0.8791667	0.6784471	0.63740164	0.759853	0.14305165	0.83973724	0.45568302	0.30675527	0.84915745	0.4844125	0.5722671	0.79284537	0.009836609	0.032340016	0.23868118	0.010174927	0.89949536	0.1854176	0.11560071	0.017844792	0.08346788	0.73578656	0.8938593	0.45337427	0.40125006	0.23311624	0.8582685	0.9154843	0.07760264	0.7992535	0.000708194	0.99253786	0.69714963	0.050594	0.9788204	0.248763	0.005250675	0.8584917	0.8472892	0.7261036	0.6352044	0.009815399	0.029190388	0.004555672	0.002191057	0.83645624	0.91384184	0.009349304	0.794657	0.7541513	0.89002347	0.7950468	0.8194536	0.8722027	0.98246586	0.2880326	0.9797197	0.7135452	0.537428	0.027596561	0.8238686	0.30391836	0.047812954	0.2756066	0.618045	0.7523275	0.27877253	0.82660335	0.7593244	0.9971561	0.047102172	0.8742135	0.51382893	0.664231	0.85335976	0.08987655	0.20586628	0.008650939	0.859404
EHA01490_bin.102	0.007370478	0.18627463	0.25410762	0.10432084	0.00010065	0.024489598	0.07758287	0.969364	0.020021714	0.24137568	0.34060448	0.002836617	0.18582846	0.43423706	0.017692951	0.71555465	0.08854269	0.000110163	0.12264285	0.103783526	0.46813992	0.04749829	0.011888075	0.00717869	0.10370957	0.033373203	0.041555636	0.037194535	0.023881402	0.11090268	0.80640155	0.5323495	0.13933851	0.059970934	0.10183036	0.031913165	0.57491565	0.08500153	0.6662118	0.059350155	0.52891946	0.94853675	0.8180193	0.18784882	0.3606759	0.07324786	0.094489954	0.6227432	0.003198405	0.018917324	0.018720932	0.008836349	0.5036096	0.1569885	0.00300048	0.40968305	0.26132804	0.09211056	0.21627973	0.011544084	0.000292438	0.02374669	0.015668593	0.04450057	0.28827745	0.02090363	0.02633475	0.10772914	0.28038162	0.020949045	0.103863	0.013725247	0.4611751	0.002199575	0.036416337	0.030807853	0.17556061	0.20550895	0.3523511	0.22953303	0.12767905	0.084505334	0.4734354	0.03091372	0.48796862	0.07019982	0.035332814	0.064290605	0.05016675	0.5243837	0.00639773	0.27696627	0.11176404	0.13475095	0.024195934	0.19117366	0.030873215	0.075294614	0.09374766	0.1351735	0.21087193	0.027393725	0.15292996	0.4271259	0.33466673	0.01415301	0.023583747	0.07463333	0.14065525
EHA01490_bin.103	0.12212469	0.21795228	0.28466308	0.000476678	0	0.08603008	0.10183392	0.20881104	0.14028923	0.17241257	0.20058553	0.18658772	0.06887378	0.44639647	0.17020199	0.007783314	0.09105855	0	0.002284968	0.495023	0.051818155	0.0764285	0.16042216	0.07179643	0.22008668	0.02164914	0.50191146	0.107326366	0.30086333	0.07694237	0.33177844	0.11519721	0.37136623	0.001080802	0.12463008	0.047869578	0.23458701	0.012580929	0.07721223	0.5148625	0.04117523	0.5640918	0.27113608	0.001597391	0.074639715	0.331192	0.3489243	0.035385706	0.03769426	0.16098638	0.021974787	0.2350079	0.13479042	0.21664062	0.17084783	0.1402534	0.20087399	0.05462334	0.09868267	0.27044713	0	0.8193079	0.39555252	0.15462674	0.5719953	0.011023904	0.060825136	0.000532917	0.3162481	0.10252693	0.001621429	0.121344134	0.04061873	0.001172872	0.011411233	0.35044277	0.005135962	0.044447567	0.07818963	0.30868563	0.048221983	0.36143494	0.15613931	0.43496755	0.5133227	0.38678274	0.008761614	0.25337473	0.27259648	0.2422905	0.001235915	0.071473956	0.001509857	0.048143975	0.05917423	0.031905644	0.18075964	0.4228084	0.07864181	0.20260517	0.005424418	0.19258134	0.14480293	0.07976162	0.20452684	0.04984296	0.070043474	0.050971836	0.17421043
EHA01490_bin.104	0.001211481	0.43737245	0.49933758	0.004681218	2.3816418e-05	0.2481728	0.9216236	0.9854281	0.27706757	0.45885456	0.15158805	0.006793418	0.47494787	0.009270612	0.25405803	0.040217035	0.35120636	2.4103361e-05	0.00074577	0.002043047	0.005997433	0.010031877	0.010282666	0.40351638	0.8856232	0.9636682	0.43787745	0.32630643	0.92073727	0.6031522	0.81870455	0.85197496	0.006754967	0.001272887	0.006539472	0.008879219	0.00439169	0.002554956	0.28788424	0.006157835	0.34571165	0.9902843	0.010123699	0.004301589	0.70047927	0.001064565	0.008018673	0.29890838	0.3745031	0.007478642	0.22442067	0.007881513	0.022788294	0.39309427	0.010254259	0.21074803	0.005150372	0.15514874	0.007051668	0.49027988	0.000200574	0.99177617	0.013296448	0.013711943	0.013567036	0.010254259	0.16567877	0.002723106	0.18026961	0.31136093	0.007813507	0.9043866	0.006514221	0.001487522	0.04069078	0.008928861	0.010433026	0.10774375	0.20471129	0.23961267	0.22665568	0.43557703	0.002802303	0.002800007	0.33511937	0.36740124	0.49339065	0.004775335	0.004166438	0.007453391	0.000641609	0.009599738	0.001571884	0.83404464	0.31189921	0.02676047	0.877701	0.007344926	0.003977055	0.9546386	0.15025233	0.004693843	0.00552627	0.002825832	0.35757825	0.823475	0.006507621	0.013233033	0.40146446
EHA01490_bin.106	0.32989922	0.19152127	0.12936004	0.004461374	0	0.6267506	0.29693264	0.19018859	0.007802281	0.11337829	0.03001711	0.004192545	0.69600314	0.008558057	0.43693885	0.031355347	0.5124043	0	0.007848475	0.07953575	0.002805334	0.6675924	0.006838458	0.004243949	0.026302135	0.043290086	0.81511503	0.00566624	0.24322528	0.07164178	0.3690725	0.41643286	0.007590414	0.4386418	0.075102516	0.003201978	0.051491097	0.04144267	0.016528096	0.00674086	0.006114635	0.6974178	0.003552775	0.008954701	0.12046091	0.004373848	0.004584326	0.06456054	0.13719706	0.50126463	0.006435909	0.0394209	0.17529535	0.20288779	0.010137687	0.20400791	0.15244977	0.002399313	0.34589037	0.021014478	0.00027647	0.012185507	0.21420082	0.002803945	0.7002561	0.005387339	0.009294384	0.001502523	0.014450406	0.009209289	0.006241408	0.82643884	0.029258555	0.001327472	0.000969033	0.31765434	0.008994644	0.003466986	0.123891085	0.6674774	0.09273336	0.3342227	0.14503267	0.29219306	0.1155251	0.53246295	0.009342662	0.006192783	0.34823826	0.011257805	0.002724755	0.079539575	0.057406366	0.016005374	0.18050799	0.039110392	0.25226647	0.005649221	0.009621563	0.99256414	0.001832828	0.40197203	0.46382657	0.024096629	0.60733104	0.00681866	0.055693712	0.008347927	0.68574804
EHA01490_bin.107	0.002650088	0.007055645	0.00374332	0.00717226	4.2560292e-05	0.23959997	0.2251811	0.83339465	0.17330976	0.39724642	0.11794535	0.004261137	0.004062238	0.004537778	0.007968421	0.049940813	0.003218126	0	0.001457264	0.030257814	0.002054243	0.026254024	0.107426144	0.004660636	0.00203041	0.111248344	0.6123458	0.002123475	0.44755098	0.009704881	0.13854851	0.072489254	0.3339814	0.54619634	0.365783	0.003023483	0.005262154	0.23780449	0.006235934	0.2318523	0.20937705	0.006085554	0.29264626	0.002516732	0.21854596	0.003830426	0.45935124	0.14801475	0.01040741	0.012492864	0.003567404	0.36816382	0.31359756	0.443737	0.08319601	0.017526612	0.00531578	0.004844212	0.07037968	0.00340454	0.000854327	0.9358069	0.017886104	0.019596744	0.31028154	0.013564249	0.002741734	0.1351451	0.004021947	0.0034942	0.37935632	0.00432214	0.055874284	0.002103897	0.000786514	0.15861937	0.006370992	0.1009235	0.19527626	0.005773729	0.00984079	0.72285247	0.17928523	0.22629647	0.4106841	0.005233213	0.008166753	0.1035804	0.106761925	0.10986712	0.002185045	0.057743248	0.21416225	0.003509805	0.036150426	0.24110292	0.17838266	0.00375552	0.003874973	0.043536056	0.002530351	0.005071485	0.093035944	0.003107752	0.012585362	0.008862471	0.006305165	0.054770272	0.4370326
EHA01490_bin.112	0.22549328	0.14523764	0.94819444	0.00317022	0	0.58192664	0.96997184	0.011887072	0.6482774	0.02481661	0.07376245	0.78960633	0.86921316	0.8169869	0.90117604	0.006644941	0.37836522	0.000791303	0.003859354	0.8996423	0.17616907	0.9354775	0.53088933	0.934421	0.019594762	0.3115357	0.8787451	0.006212479	0.18224005	0.9401404	0.25699288	0.9264311	0.92683303	0.9444227	0.005606982	0.63076603	0.87190086	0.15554936	0.8697861	0.7105186	0.16396096	0.9440028	0.71159637	0.009684445	0.008413353	0.91522264	0.8390247	0.006914134	0.021505408	0.006694272	0.007832646	0.9345743	0.8273655	0.17274843	0.90728337	0.8285707	0.2699407	0.025231043	0.6249087	0.8767506	0.000166524	0.793023	0.46900398	0.93204486	0.9588553	0.7746357	0.085619725	0.00471301	0.5348774	0.32571954	0.008036983	0.17583977	0.19699785	0.003091841	0.001569584	0.75450706	0.94495636	0.71854484	0.36911976	0.008202004	0.11613872	0.010612723	0.54975694	0.056995343	0.99701107	0.15171605	0.95374435	0.9512718	0.20192297	0.95163786	0.003081824	0.6083672	0.029173534	0.8842239	0.91577005	0.13906197	0.05121132	0.95354676	0.770719	0.029804572	0.007216632	0.56606627	0.08708764	0.026400218	0.9399123	0.008327962	0.78048384	0.94156957	0.009285037
EHA01490_bin.113	0.03683291	0.15504305	0.39049852	3.49608e-05	0	0.23348954	0.2709236	0.4092409	0.006211085	0.06970416	0.002086989	0.001487966	0.13946375	0.003816696	0.10331684	0.015034423	0.002000014	0	0.011638963	0.09058599	0.04402929	0.28775808	0.33356655	0.001981254	0.2944697	0.48726445	0.18806908	0.14593875	0.09836179	0.026301607	0.489959	0.16825952	0.001886178	0.10656649	0.401596	0.026037697	0.036474776	0.17513016	0.002373071	0.021564418	0.22640657	0.4513222	0.002152221	0.000263485	0.39478505	0.003307633	0.001606918	0.25540742	0.040455617	0.1439076	0.001935635	0.044608705	0.05050429	0.21907547	0.051733885	0.4347512	0.28764638	0.06519848	0.27352393	0.0660691	0.00010872	0.20798138	0.30572367	0.028629059	0.25760695	0.17357142	0.00148754	0.000966965	0.22388983	0.027035357	0.18951355	0.24118988	0.07644606	0.00049073	0.006970843	0.13374639	0.001761683	0.015785228	0.08749239	0.3277605	0.031428482	0.2538589	0.15078124	0.003236432	0.8645943	0.33201718	0.002551712	0.09606759	0.021552054	0.07093248	0.17390995	0.00188362	0.20572214	0.009730614	0.11930032	0.015511937	0.13409898	0.13712436	0.022477238	0.4252116	0.001728854	0.031152632	0.11550707	0.05993987	0.44989094	0.2777525	0.070179544	0.001358781	0.10423307
EHA01490_bin.115	0.009546261	0.01718615	0.002532227	0.004688025	9.8199096e-05	0.00327494	0.3516935	0.11589981	0.18649645	0.00318787	0.05071525	0.537479	0.40084642	0.001653673	0.000545332	0.88817316	0.47838083	0	4.8772217e-05	0.020238834	0.000217675	0.04084395	0.2868258	0.5595859	0.72812307	0.6780075	0.78511876	0.014720044	0.003261192	0.001375442	0.29635373	0.4119763	0.001697862	0.007162642	0.4073269	0.09896963	0.018517403	0.008593075	0.040996812	0.24340282	0.48129797	0.000854005	0.41283783	0.17252566	0.055910964	0.001390827	0.00105564	0.040967025	0.34665033	0.021830313	0.20593135	0.023919335	0.007910919	0.41469643	0.384819	0.012368176	0.49393818	0.16330738	0.5480933	0.001043202	0	0.9978884	0.32006913	0.11543074	0.002144341	0.48899907	0.055430114	0.000654333	0.003347607	0.005547922	0.9094231	0.35771048	0.000658589	0.000632402	0.003453662	0.6814277	0.011286349	0.001498191	0.012735114	0.47003257	0.024394946	0.7348124	0.15259026	0.15247111	0.5645528	0.40721953	0.001996715	0.002105061	0.58802336	0.000618	0.002537465	0.21199776	0.07847122	0.008433338	0.00475971	0.000450407	0.020732448	0.08618902	0.000363337	0.29388273	0.1593745	0.14717098	0.003759716	0.00244483	0.38761148	0.2726213	0.033767395	0.025501322	0.001335508
